Number Owned,Card Name,Premium,Set Number,Card Number
4,Necessary Measures,Yes,1005,9
4,Silverwing Courier,No,1005,10
4,Silverwing Courier,Yes,1005,10
4,Stormhalt Knife,No,1005,11
4,Stormhalt Knife,Yes,1005,11
4,"Svetya, Merciful Orene",No,1005,12
4,"Svetya, Merciful Orene",Yes,1005,12
4,Bear Guard Bayonet,No,1005,13
4,Bear Guard Bayonet,Yes,1005,13
4,Flexible Familiar,No,1005,14
4,Flexible Familiar,Yes,1005,14
4,Honor of Claws,No,1005,15
4,Honor of Claws,Yes,1005,15
4,The Winter Crown,No,1005,16
4,The Winter Crown,Yes,1005,16
4,Desecrate,No,1005,17
4,Desecrate,Yes,1005,17
4,Ponysnatcher,No,1005,18
4,Ponysnatcher,Yes,1005,18
4,Star-Reader's Blade,No,1005,19
4,Star-Reader's Blade,Yes,1005,19
4,Profane Censer,No,1005,20
4,Profane Censer,Yes,1005,20
4,Korovyat Palace,No,1005,21
4,Korovyat Palace,Yes,1005,21
4,"Diogo Málaga, Elonze",No,1005,22
4,"Diogo Málaga, Elonze",Yes,1005,22
4,Vargo Redclaw,No,1005,23
4,Vargo Redclaw,Yes,1005,23
4,"Camrin, the Fox",No,1005,24
4,"Camrin, the Fox",Yes,1005,24
4,"Andrik, Renegade Priest",No,1005,25
4,"Andrik, Renegade Priest",Yes,1005,25
4,"Severin, the Mad Mage",No,1005,26
4,"Severin, the Mad Mage",Yes,1005,26
4,Yeti Pioneer,No,1006,1
4,Yeti Pioneer,Yes,1006,1
4,"Aika, Whirling Death",No,1006,2
4,"Aika, Whirling Death",Yes,1006,2
4,Hunter's Shot,No,1006,3
4,Hunter's Shot,Yes,1006,3
4,Forge Fire,No,1006,4
4,Forge Fire,Yes,1006,4
4,Cloak of Moments,No,1006,5
4,Cloak of Moments,Yes,1006,5
4,Borderlands Trailcutter,No,1006,6
4,Borderlands Trailcutter,Yes,1006,6
4,Saber-Tooth Prideleader,No,1006,7
4,Saber-Tooth Prideleader,Yes,1006,7
4,"Gnash, Desert Prince",No,1006,8
4,"Gnash, Desert Prince",Yes,1006,8
4,Etched Armor,No,1006,9
4,Etched Armor,Yes,1006,9
4,Tribe Craftsman,No,1006,10
4,Tribe Craftsman,Yes,1006,10
4,"Yisha, the Equalizer",No,1006,11
4,"Yisha, the Equalizer",Yes,1006,11
4,Oni Combatant,No,1006,12
4,Oni Combatant,Yes,1006,12
4,Battlefield Instigator,No,1006,13
4,Battlefield Instigator,Yes,1006,13
4,Blood Hunt,No,1006,14
4,Blood Hunt,Yes,1006,14
4,Preyfinder,No,1006,15
4,Preyfinder,Yes,1006,15
4,"Sodi, Wingbreaker",No,1006,16
4,"Sodi, Wingbreaker",Yes,1006,16
4,Distilled Venom,No,1006,17
4,Distilled Venom,Yes,1006,17
4,Frontier Surveyor,No,1006,18
4,Frontier Surveyor,Yes,1006,18
4,Debtor's Shackles,No,1006,19
4,Debtor's Shackles,Yes,1006,19
4,"Uldra, Veilripper",No,1006,20
4,"Uldra, Veilripper",Yes,1006,20
4,Cinder Clutch,No,1007,1
4,Cinder Clutch,Yes,1007,1
4,"Endra, Champion of Shavka",No,1007,2
4,"Endra, Champion of Shavka",Yes,1007,2
4,Ixtol's Pendant,No,1007,3
4,Ixtol's Pendant,Yes,1007,3
4,"Ixtol, Champion of Grodov",No,1007,4
4,"Ixtol, Champion of Grodov",Yes,1007,4
4,"Aali, Champion of Kodosh",No,1007,5
4,"Aali, Champion of Kodosh",Yes,1007,5
4,Solburst Scimitar,No,1007,6
4,Solburst Scimitar,Yes,1007,6
4,Linrei's Protection,No,1007,7
4,Linrei's Protection,Yes,1007,7
4,"Lys, Champion of Linrei",No,1007,8
4,"Lys, Champion of Linrei",Yes,1007,8
4,Eremot's Designs,No,1007,9
4,Eremot's Designs,Yes,1007,9
4,"Kuro, Champion of Makkar",No,1007,10
4,"Kuro, Champion of Makkar",Yes,1007,10
4,Solwatcher Tota,No,1007,11
4,Solwatcher Tota,Yes,1007,11
4,Zealous Artisan,No,1007,12
4,Zealous Artisan,Yes,1007,12
4,Spitflame Draconus,No,1007,13
4,Spitflame Draconus,Yes,1007,13
4,"Dakus, Ancient Flame",No,1007,14
4,"Dakus, Ancient Flame",Yes,1007,14
4,"Harga, Armory Warden",No,1007,15
4,"Harga, Armory Warden",Yes,1007,15
4,Stormtamer's Mount,No,1007,16
4,Stormtamer's Mount,Yes,1007,16
4,Sunset Stone,No,1007,17
4,Sunset Stone,Yes,1007,17
4,Archgryffyn Patriarch,No,1007,18
4,Archgryffyn Patriarch,Yes,1007,18
4,Shattered Hopes,No,1007,19
4,Shattered Hopes,Yes,1007,19
4,Tome of Horrors,No,1007,20
4,Tome of Horrors,Yes,1007,20
4,Nightmare Prism,No,1007,21
4,Nightmare Prism,Yes,1007,21
4,"Milos, Rebel Bomber",No,1085,1
4,"Milos, Rebel Bomber",Yes,1085,1
4,Praxis Trove,No,1085,2
4,Praxis Trove,Yes,1085,2
4,"Yushkov, Brutal Tyrant",No,1085,3
4,"Yushkov, Brutal Tyrant",Yes,1085,3
4,Archmagister's Portal,No,1085,4
4,Archmagister's Portal,Yes,1085,4
4,Pesky Seedling,No,1085,5
4,Pesky Seedling,Yes,1085,5
4,"Braun, Regal Courier",No,1085,6
4,"Braun, Regal Courier",Yes,1085,6
4,Seneschal of Light,No,1085,7
4,Seneschal of Light,Yes,1085,7
4,Counsel of Heroes,No,1085,8
4,Counsel of Heroes,Yes,1085,8
4,Rolant's Warblade,No,1085,9
4,Rolant's Warblade,Yes,1085,9
4,Declare Victory,No,1085,10
4,Declare Victory,Yes,1085,10
4,The Throne Room,No,1085,11
4,The Throne Room,Yes,1085,11
4,Guardian of Spring,No,1085,12
4,Guardian of Spring,Yes,1085,12
4,Avoid Death,No,1085,13
4,Avoid Death,Yes,1085,13
4,Blightmoth,No,1085,14
4,Blightmoth,Yes,1085,14
4,Battle at the Gates,No,1085,15
4,Battle at the Gates,Yes,1085,15
4,"Elham, Keen-Eyed",No,1085,16
4,"Elham, Keen-Eyed",Yes,1085,16
4,"Vox, Nurturing Sadist",No,1085,17
4,"Vox, Nurturing Sadist",Yes,1085,17
4,"Razca, Rewarded",No,1085,18
4,"Razca, Rewarded",Yes,1085,18
4,"Kaspar, Oren of Kosul",No,1085,19
4,"Kaspar, Oren of Kosul",Yes,1085,19
4,"Keelo, Bold Innovator",No,1085,20
4,"Keelo, Bold Innovator",Yes,1085,20
4,Tempting Offer,No,1085,21
4,Tempting Offer,Yes,1085,21
4,"Jekk, Mercenary Hunter",No,1087,1
4,"Jekk, Mercenary Hunter",Yes,1087,1
4,Jekk's Takedown,No,1087,2
4,Jekk's Takedown,Yes,1087,2
4,Archmagister's Prophecy,No,1087,3
4,Archmagister's Prophecy,Yes,1087,3
4,Clocktower Sentinel,No,1087,4
4,Clocktower Sentinel,Yes,1087,4
4,Silverblade Intrusion,No,1087,5
4,Silverblade Intrusion,Yes,1087,5
4,"Lada, Svetya's Advisor",No,1087,6
4,"Lada, Svetya's Advisor",Yes,1087,6
4,Mother of Skies,No,1087,7
4,Mother of Skies,Yes,1087,7
4,Turn to Seed,No,1087,8
4,Turn to Seed,Yes,1087,8
4,"Dizo, Cabal Racketeer",No,1087,9
4,"Dizo, Cabal Racketeer",Yes,1087,9
4,Silverblade Menace,No,1087,10
4,Silverblade Menace,Yes,1087,10
4,"Icaria, First Reaper",No,1087,11
4,"Icaria, First Reaper",Yes,1087,11
4,Auralian Supplier,No,1087,12
4,Auralian Supplier,Yes,1087,12
4,Ordnance Scavenger,No,1087,13
4,Ordnance Scavenger,Yes,1087,13
4,Edge of Uprising,No,1087,14
4,Edge of Uprising,Yes,1087,14
4,Open Contract,No,1087,15
4,Open Contract,Yes,1087,15
4,Authoritarian Creation,No,1087,16
4,Authoritarian Creation,Yes,1087,16
4,Rolling Spikeback,No,1087,17
4,Rolling Spikeback,Yes,1087,17
4,Spire Shadows,No,1087,18
4,Spire Shadows,Yes,1087,18
4,Vorlunk Corps,No,1087,19
4,Vorlunk Corps,Yes,1087,19
4,The Nightmare Gates,No,1087,20
4,The Nightmare Gates,Yes,1087,20
4,Counterfeiter,No,1087,21
4,Counterfeiter,Yes,1087,21
4,Worldshaper's Staff,No,1087,22
4,Worldshaper's Staff,Yes,1087,22
4,Wrath of Caiphus,No,1087,23
4,Wrath of Caiphus,Yes,1087,23
4,Clodagh Ascending,No,1095,1
4,Clodagh Ascending,Yes,1095,1
4,Defective Flamebot,No,1095,2
4,Defective Flamebot,Yes,1095,2
4,Coronation Ritual,No,1095,3
4,Coronation Ritual,Yes,1095,3
4,Alhed Ascending,No,1095,4
4,Alhed Ascending,Yes,1095,4
4,Hermit Gardener,No,1095,5
4,Hermit Gardener,Yes,1095,5
4,Word of Power,No,1095,6
4,Word of Power,Yes,1095,6
4,Sewer Kudzu,No,1095,7
4,Sewer Kudzu,Yes,1095,7
4,Pending Execution,No,1095,8
4,Pending Execution,Yes,1095,8
4,Kira Ascending,No,1095,9
4,Kira Ascending,Yes,1095,9
4,Reactor Forge,No,1095,10
4,Reactor Forge,Yes,1095,10
4,Silver Night,No,1095,11
4,Silver Night,Yes,1095,11
4,Goldplate Valkyrie,No,1095,12
4,Goldplate Valkyrie,Yes,1095,12
4,Dazzle,No,1095,13
4,Dazzle,Yes,1095,13
4,Jarrall Ascending,No,1095,14
4,Jarrall Ascending,Yes,1095,14
4,Fierce Protection,No,1095,15
4,Fierce Protection,Yes,1095,15
4,"Isra, Loyal Mount",No,1095,16
4,"Isra, Loyal Mount",Yes,1095,16
4,Acantha Ascending,No,1095,17
4,Acantha Ascending,Yes,1095,17
4,Distracting Flashbang,No,1095,18
4,Distracting Flashbang,Yes,1095,18
4,Doctor Zytrom,No,1095,19
4,Doctor Zytrom,Yes,1095,19
4,Pull Into Nightmares,No,1095,20
4,Pull Into Nightmares,Yes,1095,20
4,Broken Contract,No,1095,21
4,Broken Contract,Yes,1095,21
4,Turn Down,No,1097,1
4,Turn Down,Yes,1097,1
4,"Erica, Inferno Wing",No,1097,2
4,"Erica, Inferno Wing",Yes,1097,2
4,Asri Patrol,No,1097,3
4,Asri Patrol,Yes,1097,3
4,Distortion Orb,No,1097,4
4,Distortion Orb,Yes,1097,4
4,Champion's Oath,No,1097,5
4,Champion's Oath,Yes,1097,5
4,City Constructor,No,1097,6
4,City Constructor,Yes,1097,6
4,Metallic Razorbeak,No,1097,7
4,Metallic Razorbeak,Yes,1097,7
4,Near Perfect Imitation,No,1097,8
4,Near Perfect Imitation,Yes,1097,8
4,Fall of House Roa,No,1097,9
4,Fall of House Roa,Yes,1097,9
4,Xumuc Shaman,No,1097,10
4,Xumuc Shaman,Yes,1097,10
4,Okessa Málaga,No,1097,11
4,Okessa Málaga,Yes,1097,11
4,Glaive of the Chosen,No,1097,12
4,Glaive of the Chosen,Yes,1097,12
4,Sling of the Chi,No,1097,13
4,Sling of the Chi,Yes,1097,13
4,D'Angolo Arson,No,1097,14
4,D'Angolo Arson,Yes,1097,14
4,"Broti, Bastion's Hope",No,1097,15
4,"Broti, Bastion's Hope",Yes,1097,15
4,Fertile Soil,No,1097,16
4,Fertile Soil,Yes,1097,16
4,Send an Agent,No,1097,17
4,Send an Agent,Yes,1097,17
4,Markos Stormhalt,No,1097,18
4,Markos Stormhalt,Yes,1097,18
4,Know Thy Enemy,No,1097,19
4,Know Thy Enemy,Yes,1097,19
4,"Uxu, Carnivorous Bloom",No,1097,20
4,"Uxu, Carnivorous Bloom",Yes,1097,20
4,Beacon of the Reach,No,1097,21
4,Beacon of the Reach,Yes,1097,21
4,Grand Suppressor,No,1097,22
4,Grand Suppressor,Yes,1097,22
4,Pumpwerks Monstrosity,No,1097,23
4,Pumpwerks Monstrosity,Yes,1097,23
4,Flash Fry,No,1105,1
4,Flash Fry,Yes,1105,1
4,Midchief Salus,No,1105,2
4,Midchief Salus,Yes,1105,2
4,Inferno Den,No,1105,3
4,Inferno Den,Yes,1105,3
4,Logistics Expert,No,1105,4
4,Logistics Expert,Yes,1105,4
4,Impound,No,1105,5
4,Impound,Yes,1105,5
4,"Rhuus, Warbeast",No,1105,6
4,"Rhuus, Warbeast",Yes,1105,6
4,Jetpack,No,1105,7
4,Jetpack,Yes,1105,7
4,Smite,No,1105,8
4,Smite,Yes,1105,8
4,Fort Smasher,No,1105,9
4,Fort Smasher,Yes,1105,9
4,Refraction,No,1105,10
4,Refraction,Yes,1105,10
4,Bracers of Subdual,No,1105,11
4,Bracers of Subdual,Yes,1105,11
4,Evolving Olzial,No,1105,12
4,Evolving Olzial,Yes,1105,12
4,Smuggler's Toll,No,1105,13
4,Smuggler's Toll,Yes,1105,13
4,Dark Purveyor,No,1105,14
4,Dark Purveyor,Yes,1105,14
4,Hired Muscle,No,1105,15
4,Hired Muscle,Yes,1105,15
4,"Vulk, the Autoforge",No,1105,16
4,"Vulk, the Autoforge",Yes,1105,16
4,"Dichro, Conqueror",No,1105,17
4,"Dichro, Conqueror",Yes,1105,17
4,"Gren, Iron Martyr",No,1105,18
4,"Gren, Iron Martyr",Yes,1105,18
4,"Hifos, Reach Captain",No,1105,19
4,"Hifos, Reach Captain",Yes,1105,19
4,"Euryd, the Drifting Song",No,1105,20
4,"Euryd, the Drifting Song",Yes,1105,20
4,House Alliance,No,1105,21
4,House Alliance,Yes,1105,21
4,Might of the Bastion,No,1105,22
4,Might of the Bastion,Yes,1105,22
4,Grenadin Uprising,No,1107,1
4,Grenadin Uprising,Yes,1107,1
4,Eccentric Officer,No,1107,2
4,Eccentric Officer,Yes,1107,2
4,Privilege of Nobility,No,1107,3
4,Privilege of Nobility,Yes,1107,3
4,Prosperity of the Reach,No,1107,4
4,Prosperity of the Reach,Yes,1107,4
4,"Tarra, Ever Loyal",No,1107,5
4,"Tarra, Ever Loyal",Yes,1107,5
4,Bellows Revolt,No,1107,6
4,Bellows Revolt,Yes,1107,6
4,Storm Hex,No,1107,7
4,Storm Hex,Yes,1107,7
4,Glen Fasciata,No,1107,8
4,Glen Fasciata,Yes,1107,8
4,Thieving Fox,No,1107,9
4,Thieving Fox,Yes,1107,9
4,Gentleman Jun D’Angolo,No,1107,10
4,Gentleman Jun D’Angolo,Yes,1107,10
4,Shoal Custodian,No,1107,11
4,Shoal Custodian,Yes,1107,11
4,"Nacas, Bastion Prodigy",No,1107,12
4,"Nacas, Bastion Prodigy",Yes,1107,12
4,Crafty Occultist,No,1107,13
4,Crafty Occultist,Yes,1107,13
4,Devastation,No,1107,14
4,Devastation,Yes,1107,14
4,Evacuation Plan,No,1107,15
4,Evacuation Plan,Yes,1107,15
4,Storm Mirage,No,1107,16
4,Storm Mirage,Yes,1107,16
4,"Somiel, Twilight's Call",No,1107,17
4,"Somiel, Twilight's Call",Yes,1107,17
4,Gravity Rifle,No,1107,18
4,Gravity Rifle,Yes,1107,18
4,Endless Step Rebuilder,No,1107,19
4,Endless Step Rebuilder,Yes,1107,19
4,Grenahen,No,1107,20
4,Grenahen,Yes,1107,20
4,Grand Builder,No,1107,21
4,Grand Builder,Yes,1107,21
4,League Explorer,No,1115,1
4,League Explorer,No,1115,1
4,League Explorer,Yes,1115,1
4,Awakened Arsonist,No,1115,2
4,Awakened Arsonist,Yes,1115,2
4,Test of Mettle,No,1115,3
4,Test of Mettle,Yes,1115,3
4,Repel Darkness,No,1115,4
4,Repel Darkness,Yes,1115,4
4,Lucent Guide,No,1115,5
4,Lucent Guide,Yes,1115,5
4,Waystone Core,No,1115,6
4,Waystone Core,Yes,1115,6
4,Steyer's Eyes,No,1115,7
4,Steyer's Eyes,No,1115,7
4,Steyer's Eyes,Yes,1115,7
4,"Jada, Peacekeeper",No,1115,8
4,"Jada, Peacekeeper",Yes,1115,8
4,Auren Condemnation,No,1115,9
4,Auren Condemnation,Yes,1115,9
4,Dazzling Revelation,No,1115,10
4,Dazzling Revelation,Yes,1115,10
4,Iron Ursa,No,1115,11
4,Iron Ursa,Yes,1115,11
4,"Ulixa, Unspoken Terror",No,1115,12
4,"Ulixa, Unspoken Terror",Yes,1115,12
4,Sinister Rumors,No,1115,13
4,Sinister Rumors,Yes,1115,13
4,Mimicry Vine,No,1115,14
4,Mimicry Vine,Yes,1115,14
4,Inevitable Corruption,No,1115,15
4,Inevitable Corruption,Yes,1115,15
4,"Varbuk, Hand of Anarchy",No,1115,16
4,"Varbuk, Hand of Anarchy",Yes,1115,16
4,Hexdriver,No,1115,17
4,Hexdriver,Yes,1115,17
4,"Kehanya, Skilled Caster",No,1115,18
4,"Kehanya, Skilled Caster",Yes,1115,18
4,"Azindel, Mastermind",No,1115,19
4,"Azindel, Mastermind",No,1115,19
4,"Azindel, Mastermind",Yes,1115,19
4,Final Confrontation,No,1115,20
4,Final Confrontation,Yes,1115,20
4,Waystone Alignment,No,1115,21
4,Waystone Alignment,Yes,1115,21
4,Fevered Dispute,No,1125,1
4,Fevered Dispute,Yes,1125,1
4,Final Moments,No,1125,2
4,Final Moments,Yes,1125,2
4,"Riva, Crimson Blur",No,1125,3
4,"Riva, Crimson Blur",Yes,1125,3
4,Dinosaur Nest,No,1125,4
4,Dinosaur Nest,Yes,1125,4
4,Lured Away,No,1125,5
4,Lured Away,Yes,1125,5
4,Chronostorm,No,1125,6
4,Chronostorm,Yes,1125,6
4,Valles Rex,No,1125,7
4,Valles Rex,Yes,1125,7
4,Lunar Claw,No,1125,8
4,Lunar Claw,Yes,1125,8
4,Scalesworn Patrol,No,1125,9
4,Scalesworn Patrol,Yes,1125,9
4,Furious Magniventris,No,1125,10
4,Furious Magniventris,Yes,1125,10
4,Finned Herbasaur,No,1125,11
4,Finned Herbasaur,Yes,1125,11
4,Thicket Trap,No,1125,12
4,Thicket Trap,Yes,1125,12
4,Tragedy,No,1125,13
4,Tragedy,Yes,1125,13
4,Sinister Research,No,1125,14
4,Sinister Research,Yes,1125,14
4,Bloodsucking Skeeter,No,1125,15
4,Bloodsucking Skeeter,Yes,1125,15
4,Caravan Harpoon,No,1125,16
4,Caravan Harpoon,Yes,1125,16
4,Abundance,No,1125,17
4,Abundance,Yes,1125,17
4,Carnivorous Yearling,No,1125,18
4,Carnivorous Yearling,Yes,1125,18
4,Timeless Bond,No,1125,19
4,Timeless Bond,Yes,1125,19
4,Valley Spring,No,1125,20
4,Valley Spring,Yes,1125,20
4,Huntmaster Vikrum,No,1125,21
4,Huntmaster Vikrum,Yes,1125,21
4,Lethrai Gambit,No,1125,22
4,Lethrai Gambit,Yes,1125,22
4,Sacred Tableau,No,1125,23
4,Sacred Tableau,Yes,1125,23
4,Arcanum Corridors,No,1135,1
4,Arcanum Corridors,Yes,1135,1
4,Arcanum Janitor,No,1135,2
4,Arcanum Janitor,Yes,1135,2
4,Ultimatum,No,1135,3
4,Ultimatum,Yes,1135,3
4,Celestial Discovery,No,1135,4
4,Celestial Discovery,Yes,1135,4
4,Volatile Reaction,No,1135,5
4,Volatile Reaction,Yes,1135,5
4,"Mila, Exchange Student",No,1135,6
4,"Mila, Exchange Student",Yes,1135,6
4,Gravity Field,No,1135,7
4,Gravity Field,Yes,1135,7
4,Collision Course,No,1135,8
4,Collision Course,Yes,1135,8
4,Strict Professor,No,1135,9
4,Strict Professor,Yes,1135,9
4,Direwood Pack,No,1135,10
4,Direwood Pack,Yes,1135,10
4,Containment Sphere,No,1135,11
4,Containment Sphere,Yes,1135,11
4,Lethrai Marauder,No,1135,12
4,Lethrai Marauder,Yes,1135,12
4,Mischievous Student,No,1135,13
4,Mischievous Student,Yes,1135,13
4,Rickety Ramcart,No,1135,15
4,Rickety Ramcart,Yes,1135,15
4,Catalyze,No,1135,17
4,Catalyze,Yes,1135,17
4,All-Nighter,No,1135,18
4,All-Nighter,Yes,1135,18
4,Campus Security,No,1135,20
4,Campus Security,Yes,1135,20
4,Star Charts,No,1135,21
4,Star Charts,Yes,1135,21
4,Summoner Savant,No,1135,22
4,Summoner Savant,Yes,1135,22
4,Event Horizon,No,1135,23
4,Event Horizon,Yes,1135,23
4,The Creation Project,No,1135,24
4,The Creation Project,Yes,1135,24
4,Chizue's Masterpiece,No,1135,25
4,Chizue's Masterpiece,Yes,1135,25
4,Deans' Chamber,No,1135,26
4,Deans' Chamber,Yes,1135,26
4,"Talir, Headmistress",No,1135,27
4,"Talir, Headmistress",Yes,1135,27
4,Youngblood Tactician,No,1145,1
4,Youngblood Tactician,Yes,1145,1
4,"Lira, Honeyed Words",No,1145,2
4,"Lira, Honeyed Words",Yes,1145,2
4,Crooked Sentry,No,1145,3
4,Crooked Sentry,Yes,1145,3
4,Desperate Captive,No,1145,4
4,Desperate Captive,Yes,1145,4
4,Centipede Keeper,No,1145,7
4,Centipede Keeper,Yes,1145,7
4,Old Scratch,No,1145,8
4,Old Scratch,Yes,1145,8
4,Riftfeeder Wasp,No,1145,9
4,Riftfeeder Wasp,Yes,1145,9
4,Adamantine Pangolin,No,1145,10
4,Adamantine Pangolin,Yes,1145,10
4,The Lord of the Wilds,No,1145,11
4,The Lord of the Wilds,Yes,1145,11
4,Act of Desperation,No,1145,13
4,Act of Desperation,Yes,1145,13
4,Livestock Aphid,No,1145,14
4,Livestock Aphid,Yes,1145,14
4,Highpeak Frosthawk,No,1145,16
4,Highpeak Frosthawk,Yes,1145,16
4,The Devouring,No,1145,17
4,The Devouring,Yes,1145,17
4,Deeptrail Vanguard,No,1145,18
4,Deeptrail Vanguard,Yes,1145,18
4,Traitorous Lantern,No,1145,19
4,Traitorous Lantern,Yes,1145,19
4,Defender's Keepsake,No,1145,20
4,Defender's Keepsake,Yes,1145,20
4,Turnabout,No,1145,21
4,Turnabout,Yes,1145,21
4,Kelmak's Spear,No,1145,22
4,Kelmak's Spear,Yes,1145,22
4,Crystalline Wanderer,No,1145,24
4,Crystalline Wanderer,Yes,1145,24
4,Information Leak,No,1145,25
4,Information Leak,Yes,1145,25
4,Riftshard Axe,No,1145,26
4,Riftshard Axe,Yes,1145,26
4,Supply Cache,No,1145,27
4,Supply Cache,Yes,1145,27
4,Brood of Hecaton,No,1145,28
4,Brood of Hecaton,Yes,1145,28
4,Glorious Mistral,No,1145,29
4,Glorious Mistral,Yes,1145,29
4,Ruinous Rift,No,1155,1
4,Ruinous Rift,Yes,1155,1
4,Quick Study,No,1155,2
4,Quick Study,Yes,1155,2
4,Scavenger Scraps,No,1155,3
4,Scavenger Scraps,Yes,1155,3
4,Wildfire Crawler,No,1155,4
4,Wildfire Crawler,Yes,1155,4
4,Secluded Rift,No,1155,5
4,Secluded Rift,Yes,1155,5
4,Caravan Wingwright,No,1155,6
4,Caravan Wingwright,Yes,1155,6
4,Embargo Runner,No,1155,7
4,Embargo Runner,Yes,1155,7
4,Nomnom's Feast,No,1155,8
4,Nomnom's Feast,Yes,1155,8
4,Overgrown Rift,No,1155,9
4,Overgrown Rift,Yes,1155,9
4,Steelfang Glaive,No,1155,10
4,Steelfang Glaive,Yes,1155,10
4,Agent of the Reeve,No,1155,11
4,Agent of the Reeve,Yes,1155,11
4,Spearcoat Hulk,No,1155,12
4,Spearcoat Hulk,Yes,1155,12
4,Windswept Rift,No,1155,13
4,Windswept Rift,Yes,1155,13
4,Haven Augur,No,1155,14
4,Haven Augur,Yes,1155,14
4,Trade Secrets,No,1155,15
4,Trade Secrets,Yes,1155,15
4,"Sashenka, Bound",No,1155,16
4,"Sashenka, Bound",Yes,1155,16
4,Ominous Rift,No,1155,17
4,Ominous Rift,Yes,1155,17
4,Misleading Guide,No,1155,18
4,Misleading Guide,Yes,1155,18
4,Poison the Well,No,1155,19
4,Poison the Well,Yes,1155,19
4,Spider Rider,No,1155,20
4,Spider Rider,Yes,1155,20
4,"Chizue, Forging Bonds",No,1155,21
4,"Chizue, Forging Bonds",Yes,1155,21
4,Execution Pit,No,1155,22
4,Execution Pit,Yes,1155,22
4,"Lipa, Frogs of War",No,1155,23
4,"Lipa, Frogs of War",Yes,1155,23
4,Interference from Beyond,No,1155,24
4,Interference from Beyond,Yes,1155,24
4,Canopy Archer,No,1155,25
4,Canopy Archer,Yes,1155,25
